Time,Data
51188493,0.000000
51359102,0.000000
51525470,0.000000
51691727,0.000000
51857318,0.000000
52023186,0.000000
52189036,0.000000
52354404,0.000000
52519995,0.000000
52684160,0.000000
52849102,0.000000
53014044,0.000000
53180468,0.000000
53346929,0.000000
53552167,0.000000
53714480,0.000000
53927033,0.000000
54143956,0.000000
54359861,0.000000
54518952,0.000000
54734819,0.000000
54892725,0.000000
55050593,0.000000
55208665,0.000000
55367737,0.000000
55584438,0.000000
55800695,0.000000
55958674,0.000000
56176505,0.000000
56335836,0.000000
56546389,0.000000
56708017,0.000000
56866830,0.000000
57024920,0.000000
57182733,0.000000
57399823,0.000000
57616561,0.000000
57832762,0.000000
58097777,0.000000
58266127,0.000000
58431014,0.000000
58597364,0.000000
58763973,0.000000
58929193,0.000000
59094950,0.000000
59260892,0.000000
59426224,0.000000
59593185,0.000000
59760534,0.000000
59925921,0.000000
60119882,0.000000
60289472,0.000000
60458359,0.000000
60628931,0.000000
60796855,0.000000
60964445,0.000000
61132610,0.000000
61300534,0.000000
61468680,0.000000
61636604,0.000000
61804953,0.000000
61975544,0.000000
62143690,0.000000
62311688,0.000000
62479464,0.000000
62647443,0.000000
62815478,0.000000
62983698,0.000000
63150659,0.000000
63318601,0.000000
63486673,0.000000
63654430,0.000000
63822539,0.000000
63991519,0.000000
64163887,0.000000
64331348,0.000000
64499587,0.000000
64667529,0.000000
64834749,0.000000
65003321,0.000000
65171282,0.000000
65341687,0.000000
65509963,0.000000
65677461,0.000000
65845736,0.000000
66014216,0.000000
66182714,0.000000
66349656,0.000000
66517469,0.000000
66684633,0.000000
66851539,0.000000
67019907,0.000000
67187535,0.000000
67355458,0.000000
67523327,0.000000
67691565,0.000000
67861804,0.000000
68029654,0.000000
68198689,0.000000
68366964,0.000000
68535462,0.000000
68703497,0.000000
68871273,0.000000
69041345,0.000000
69210602,0.000000
69378822,0.000000
69546746,0.000000
69714485,0.000000
69882631,0.000000
70050536,0.000000
70219256,0.000000
70387347,0.000000
70555400,0.000000
70723435,0.000000
70891340,0.000000
71061375,0.000000
71229614,0.000000
71397427,0.000000
71565462,0.000000
71733274,0.000000
71901661,0.000000
72068492,0.000000
72244157,0.000000
72413581,0.000000
72581190,0.000000
72749465,0.000000
72917519,0.000000
73114535,0.000000
73282292,0.000000
73451234,0.000000
73619806,0.000000
73788304,0.000000
73956339,0.000000
74124337,0.000000
74294650,0.000000
74463166,0.000000
74631590,0.000000
74798403,0.000000
74966290,0.000000
75134047,0.000000
75302526,0.000000
75471543,0.000000
75639522,0.000000
75807446,0.000000
75975462,0.000000
76145590,0.000000
76313532,0.000000
76481215,0.000000
76649195,0.000000
76817341,0.000000
76984320,0.000000
77152466,0.000000
77319501,0.000000
77487443,0.000000
77656515,0.000000
77824624,0.000000
77994400,0.000000
78162639,0.000000
78330637,0.000000
78498338,0.000000
78667206,0.000000
78835427,0.000000
79003295,0.000000
79173682,0.000000
79341513,0.000000
79509585,0.000000
79677046,0.000000
79845229,0.000000
80013319,0.000000
80183206,0.000000
80351334,0.000000
80519313,0.000000
80688237,0.000000
80856457,0.000000
81027455,0.000000
81195342,0.000000
81362451,0.000000
81530523,0.000000
81697447,0.000000
81865296,0.000000
82033498,0.000000
82201237,0.000000
82369197,0.000000
82537751,0.000000
82706249,0.000000
82875043,0.000000
83043356,0.000000
83211465,0.000000
83378333,0.000000
83546498,0.000000
83714236,0.000000
83883012,0.000000
84051343,0.000000
84235600,0.000000
84403987,0.000000
84573577,0.000000
84741538,0.000000
84909462,0.000000
85077404,0.000000
85245569,0.000000
85413382,0.000000
85581083,0.000000
85749489,0.000000
85917246,0.000000
86084299,0.000000
86252464,0.000000
86420536,0.000000
86587034,0.000000
86755384,0.000000
86923252,0.000000
87094194,0.000000
87261618,0.000000
87430227,0.000000
87597021,0.000000
87765408,0.000000
87933369,0.000000
88102904,0.000000
88273420,0.000000
88441233,0.000000
88609398,0.000000
88777599,0.000000
88945634,0.000000
89114188,0.000000
89281167,0.000000
89449257,0.000000
89617607,0.000000
89786272,0.000000
89954270,0.000000
90123008,0.000000
90293432,0.000000
90461356,0.000000
90628335,0.000000
90796426,0.000000
90964294,0.000000
91132477,0.000000
91300179,0.000000
91468251,0.000000
91634860,0.000000
91802987,0.000000
91973078,0.000000
92143076,0.000000
92312333,0.000000
92480312,0.000000
92648181,0.000000
92815308,0.000000
92983158,0.000000
93150545,0.000000
93319172,0.000000
93487392,0.000000
93655316,0.000000
93826166,0.000000
93994182,0.000000
94162402,0.000000
94330845,0.000000
94499306,0.000000
94667415,0.000000
94836431,0.000000
95005188,0.000000
95173408,0.000000
95341314,0.000000
95509182,0.000000
95677328,0.000000
95844974,0.000000
96013139,0.000000
96182285,0.000000
96350560,0.000000
96519151,0.000000
96687464,0.000000
96855276,0.000000
97026237,0.000000
97194254,0.000000
97362196,0.000000
97531324,0.000000
97699377,0.000000
97867227,0.000000
98035428,0.000000
98206000,0.000000
98374183,0.000000
98541978,0.000000
98709938,0.000000
98878196,0.000000
99046360,0.000000
99213969,0.000000
99382189,0.000000
99549928,0.000000
99718185,0.000000
99886294,0.000000
100053922,0.000000
100234605,0.000000
100402399,0.000000
100571249,0.000000
100739358,0.000000
100907096,0.000000
101074965,0.000000
101243407,0.000000
101412312,0.000000
101579995,0.000000
101749049,0.000000
101917362,0.000000
102083915,0.000000
102251931,0.000000
102420115,0.000000
102587816,0.000000
102758981,0.000000
102927071,0.000000
103094088,0.000000
103262011,0.000000
103430028,0.000000
103598452,0.000000
103766783,0.000000
103935059,0.000000
104107279,0.000000
104275462,0.000000
104443978,0.000000
104612328,0.000000
104780011,0.000000
104948139,0.000000
105115803,0.000000
105284171,0.000000
105452243,0.000000
105620056,0.000000
105788369,0.000000
105959015,0.000000
106127161,0.000000
106294955,0.000000
106462916,0.000000
106631007,0.000000
106799208,0.000000
106968002,0.000000
107138500,0.000000
107306294,0.000000
107474403,0.000000
107642161,0.000000
107810307,0.000000
107978805,0.000000
108149247,0.000000
108317282,0.000000
108486206,0.000000
108654018,0.000000
108822201,0.000000
108990403,0.000000
109158290,0.000000
109326306,0.000000
109493934,0.000000
109661191,0.000000
109829115,0.000000
109997168,0.000000
110166000,0.000000
110334109,0.000000
110505199,0.000000
110673104,0.000000
110840917,0.000000
111007915,0.000000
111177024,0.000000
111345318,0.000000
111513390,0.000000
111681296,0.000000
111847979,0.000000
112016069,0.000000
112187067,0.000000
112358343,0.000000
112526211,0.000000
112692857,0.000000
112861151,0.000000
113029168,0.000000
113197869,0.000000
113364978,0.000000
113532754,0.000000
113701122,0.000000
113870379,0.000000
114038896,0.000000
114206134,0.000000
114374058,0.000000
114542019,0.000000
114710295,0.000000
114879367,0.000000
115048291,0.000000
115217307,0.000000
115387768,0.000000
115558858,0.000000
115727412,0.000000
115897058,0.000000
116066334,0.000000
116261868,0.000000
116432033,0.000000
116601327,0.000000
116771158,0.000000
116939397,0.000000
117108043,0.000000
117276152,0.000000
117446335,0.000000
117616314,0.000000
117786053,1.638226
117954662,0.000007
118124326,0.000000
118296047,0.000000
118467063,0.000000
118638653,0.000000
118808114,1.640671
118977612,0.000000
119146295,0.000000
119315293,0.000000
119485291,0.000000
119654326,0.000000
119824398,1.638271
119993581,0.000132
120163468,0.000000
120332558,0.000000
120501223,0.000000
120671739,0.000000
120840219,0.000000
121009309,0.000000
121177437,0.000000
121345823,0.000000
121514692,0.000000
121686727,0.000000
121857336,0.000000
122026148,0.000000
122193961,0.000000
122361940,0.000000
122529938,0.000000
122698955,0.000000
122865879,0.000000
123032951,0.000000
123203041,0.000000
123370946,0.000000
123538944,0.000000
123707572,0.000000
123875810,0.000000
124043993,0.000000
124247380,0.000000
124416063,0.000000
124583968,0.000000
124752540,0.000000
124921020,0.000000
125089777,0.000000
125257552,0.000000
125425958,0.000000
125593993,0.000000
125761935,0.000000
125929711,0.000000
126097764,0.000000
126266299,0.000000
126436779,0.000000
126604184,0.000000
126771978,0.000000
126941180,0.000000
127109955,0.000000
127277990,0.000000
127444766,0.000000
127612671,0.000000
127780984,0.000000
127949908,0.000000
128120295,0.000000
128290107,0.000000
128457902,0.000000
128626140,0.000000
128794694,0.000000
128963451,0.000000
129131986,0.000000
129299891,0.000000
129470093,0.000000
129637757,0.000000
129805922,0.000000
129974716,0.000000
130142695,0.000000
130311156,0.000000
130478932,0.000000
130646634,0.000000
130813613,0.000000
130982000,0.000000
131150979,0.000000
131318958,0.000000
131489827,0.000000
131657991,0.000000
131825730,0.000000
131994024,0.000000
132165374,0.000000
132336094,0.000000
132503833,0.000000
132672293,0.000000
132840884,0.000000
133008808,0.000000
133195139,0.000000
133363785,0.000000
133531783,0.000000
133699540,0.000000
133870056,0.000000
134038443,0.000000
134207663,0.000000
134375902,0.000000
134543659,0.000000
134711898,0.000000
134878766,0.000000
135046968,0.000000
135216391,0.000000
135385056,0.000000
135551869,0.000000
135723052,0.000000
135891679,0.000000
136059696,0.000000
136247434,0.000000
136425099,0.000000
136595745,0.000000
136764057,0.000000
136933222,0.000000
137102572,0.000000
137270810,0.000000
137438530,0.000000
137606639,0.000000
137774730,0.000000
137942969,0.000000
138110541,0.000000
138278872,0.000000
138447370,0.000000
138615942,0.000000
138779847,0.000000
138939215,0.000000
139097825,0.000000
139256360,0.000000
139415247,0.000000
139573393,0.000000
139731483,0.000000
139892130,0.000000
140050183,0.000000
140226292,0.000000
140384309,0.000000
140543029,0.000000
140701527,0.000000
140860358,0.000000
141018227,0.000000
141176039,0.000000
141334482,0.000000
141492202,0.000000
141650311,0.000000
141808235,0.000000
141966456,0.000000
142125213,0.000000
142283452,0.000000
142500375,0.000000
142658910,0.000000
142817612,0.000000
143034535,0.000000
143192292,0.000000
143350383,0.000000
143508418,0.000000
143727156,0.000000
143885247,0.000000
144043541,0.000000
144217335,0.000000
144387055,0.000000
144593775,0.000000
144752032,0.000000
144910419,0.000000
145068269,0.000000
145226359,0.000000
145384339,0.000000
145542337,0.000000
145700983,0.000000
145918073,0.000000
146076256,0.000000
146234291,0.000000
146392438,0.000000
146551028,0.000000
146709452,0.000000
146867283,0.000000
147085447,0.000000
147243223,0.000000
147401443,0.000000
147618163,0.000000
147776402,0.000000
147994251,0.000000
148153675,0.000000
148367394,0.000000
148524411,0.000000
148680187,0.000000
148837111,0.000000
148993183,0.000000
149149514,0.000000
149306309,0.000000
149462307,0.000000
149618305,0.000000
149836284,0.000000
149992893,0.000000
150149113,0.000000
150305167,0.000000
150460979,0.000000
150617237,0.000000
150773198,0.000000
150929140,0.000000
151146564,0.000000
151303210,0.000000
151459023,0.000000
151614984,0.000000
151833314,0.000000
151989590,0.000000
152183347,0.000000
152342271,0.000000
152501195,0.000000
152658545,0.000000
152876986,0.000000
153035688,0.000000
153193131,0.000000
153350832,0.000000
153509923,0.000000
153667847,0.000000
153825697,0.000000
154042953,0.000000
154247562,0.000000
154404838,0.000000
154563114,0.000000
154720889,0.000000
154878702,0.000000
155035848,0.000000
155254494,0.000000
155411696,0.000000
155629674,0.000000
155787154,0.000000
155944726,0.000000
156135131,0.000000
156294888,0.000000
156453331,0.000000
156611218,0.000000
156769179,0.000000
156930399,0.000000
157088082,0.000000
157246858,0.000000
157463318,0.000000
157621316,0.000000
157779277,0.000000
157937072,0.000000
158097310,0.000000
158255216,0.000000
158473195,0.000000
158631230,0.000000
158849282,0.000000
159007299,0.000000
159165167,0.000000
159323721,0.000000
159540441,0.000000
159699327,0.000000
159916065,0.000000
160074175,0.000000
160249302,0.000000
160405911,0.000000
160562317,0.000000
160717963,0.000000
160873831,0.000000
161030033,0.000000
161185939,0.000000
161342122,0.000000
161559212,0.000000
161715136,0.000000
161871189,0.000000
162089242,0.000000
162307017,0.000000
162462997,0.000000
162618847,0.000000
162837011,0.000000
163054026,0.000000
163272135,0.000000
163490039,0.000000
163646093,0.000000
163801850,0.000000
164020033,0.000000
164178198,0.000000
164335862,0.000000
164493323,0.000000
164650821,0.000000
164879448,0.000000
165042816,0.000000
165201870,0.000000
165359998,0.000000
165576532,0.000000
165733919,0.000000
165891806,0.000000
166049656,0.000000
166207839,0.000000
166366633,0.000000
166524780,0.000000
166683537,0.000000
166843646,0.000000
167061939,0.000000
167278752,0.000000
167496786,0.000000
167654877,0.000000
167872559,0.000000
168030742,0.000000
168189185,0.000000
168346812,0.000000
168505644,0.000000
168663716,0.000000
168822288,0.000000
168979693,0.000000
169197654,0.000000
169414447,0.000000
169572630,0.000000
169730851,0.000000
169947737,0.000000
170105661,0.000000
170263289,0.000000
170420527,0.000000
170578525,0.000000
170736468,0.000000
170895429,0.000000
171052649,0.000000
171210610,0.000000
171370812,0.000000
171528532,0.000000
171686475,0.000000
171904416,0.000000
172123895,0.000000
172281652,0.000000
172439484,0.000000
172657370,0.000000
172815812,0.000000
172974088,0.000000
173131586,0.000000
173290492,0.000000
173448379,0.000000
173605340,0.000000
173762597,0.000000
173920484,0.000000
174284257,0.000000
174441644,0.000000
174599605,0.000000
174757677,0.000000
174974563,0.000000
175133006,0.000000
175349447,0.000000
175507242,0.000000
175664499,0.000000
175822682,0.000000
175980551,0.000000
176140456,0.000000
176297547,0.000000
176455711,0.000000
176613617,0.000000
176831707,0.000000
177048611,0.000000
177206869,0.000000
177423385,0.000000
177581734,0.000000
177739529,0.000000
177897490,0.000000
178057395,0.000000
178214856,0.000000
178372447,0.000000
178589574,0.000000
178747461,0.000000
178905218,0.000000
179062364,0.000000
179220584,0.000000
179379453,0.000000
179537636,0.000000
179695375,0.000000
179912428,0.000000
180070500,0.000000
180288571,0.000000
180505605,0.000000
180663381,0.000000
180880619,0.000000
181038469,0.000000
181196467,0.000000
181414205,0.000000
181631499,0.000000
181789312,0.000000
182007420,0.000000
182165511,0.000000
182323601,0.000000
182481914,0.000000
182640597,0.000000
182798262,0.000000
182955353,0.000000
183113536,0.000000
183273460,0.000000
183431532,0.000000
183589641,0.000000
183747250,0.000000
183965507,0.000000
184125060,0.000000
184282281,0.000000
184440742,0.000000
184599036,0.000000
184756423,0.000000
184914402,0.000000
185131474,0.000000
185289546,0.000000
185447359,0.000000
185605894,0.000000
185822391,0.000000
185980574,0.000000
186138035,0.000000
186355310,0.000000
186513234,0.000000
186670881,0.000000
186828342,0.000000
186986414,0.000000
187145615,0.000000
187303206,0.000000
187460297,0.000000
187618128,0.000000
187778682,0.000000
187936235,0.000000
188094752,0.000000
188311305,0.000000
188469636,0.000000
188627375,0.000000
188786151,0.000000
188944241,0.000000
189101461,0.000000
189259274,0.000000
189476179,0.000000
189634547,0.000000
189792601,0.000000
189950192,0.000000
190110504,0.000000
190268169,0.000000
190425278,0.000000
190582443,0.000000
190740274,0.000000
190899346,0.000000
191056344,0.000000
191214324,0.000000
191372341,0.000000
191589301,0.000000
191747466,0.000000
191905630,0.000000
192063554,0.000000
192281940,0.000000
192498401,0.000000
192716379,0.000000
192875248,0.000000
193033264,0.000000
193250039,0.000000
193407241,0.000000
193625183,0.000000
193843143,0.000000
194001882,0.000000
194159176,0.000000
194317434,0.000000
194476320,0.000000
194694318,0.000000
194852186,0.000000
195010869,0.000000
195168478,0.000000
195386328,0.000000
195544178,0.000000
195761156,0.000000
195919191,0.000000
196076875,0.000000
196251224,0.000000
196409407,0.000000
196567294,0.000000
196785292,0.000000
197002104,0.000000
197219897,0.000000
197377432,0.000000
197535449,0.000000
197693317,0.000000
197853352,0.000000
198071035,0.000000
198288199,0.000000
198446030,0.000000
198663028,0.000000
198881099,0.000000
199039116,0.000000
199198039,0.000000
199356241,0.000000
199514128,0.000000
199672034,0.000000
199828976,0.000000
199986196,0.000000
200145805,0.000000
200303711,0.000000
200461209,0.000000
200619059,0.000000
200777242,0.000000
200937259,0.000000
201094942,0.000000
201253236,0.000000
201411234,0.000000
201570103,0.000000
201727249,0.000000
201884950,0.000000
202042115,0.000000
202199984,0.000000
202357685,0.000000
202515054,0.000000
202733032,0.000000
202890919,0.000000
203108083,0.000000
203265841,0.000000
203423913,0.000000
203581355,0.000000
203741150,0.000000
203898944,0.000000
204056164,0.000000
204224199,0.000000
204382382,0.000000
204599380,0.000000
204757044,0.000000
204915005,0.000000
205073022,0.000000
205233224,0.000000
205450147,0.000000
205667885,0.000000
205825975,0.000000
205984177,0.000000
206142342,0.000000
206301284,0.000000
206459134,0.000000
206617854,0.000000
206775241,0.000000
206933999,0.000000
207092145,0.000000
207250013,0.000000
207408122,0.000000
207568491,0.000000
207726044,0.000000
207884172,0.000000
208042059,0.000000
208216335,0.000000
208374314,0.000000
208591015,0.000000
208748865,0.000000
208905974,0.000000
209062917,0.000000
209219933,0.000000
209377042,0.000000
209535244,0.000000
209693650,0.000000
209851111,0.000000
210009109,0.000000
210167033,0.000000
210324068,0.000000
210482195,0.000000
210640230,0.000000
210798599,0.000000
210958152,0.000000
211116113,0.000000
211274315,0.000000
211491183,0.000000
211648903,0.000000
211806679,0.000000
212023954,0.000000
212182822,0.000000
212341117,0.000000
212498985,0.000000
212656853,0.000000
212814537,0.000000
212972090,0.000000
213129866,0.000000
213288123,0.000000
213505880,0.000000
213663119,0.000000
213821209,0.000000
213978985,0.000000
214139002,0.000000
214296907,0.000000
214454850,0.000000
214612181,0.000000
214772234,0.000000
214990621,0.000000
215147933,0.000000
215305024,0.000000
215463152,0.000000
215623039,0.000000
215781092,0.000000
215938794,0.000000
216096218,0.000000
216314252,0.000000
216472047,0.000000
216629897,0.000000
216847375,0.000000
217005670,0.000000
217162964,0.000000
217320906,0.000000
217480053,0.000000
217637736,0.000000
217794919,0.000000
217952862,0.000000
218111285,0.000000
218269821,0.000000
218428059,0.000000
218585946,0.000000
218803277,0.000000
218961016,0.000000
219119551,0.000000
219276956,0.000000
219436806,0.000000
219593952,0.000000
219752061,0.000000
219910115,0.000000
220069946,0.000000
220252037,0.000000
220410016,0.000000
220570236,0.000000
220728105,0.000000
220886140,0.000000
221043712,0.000000
221203636,0.000000
221360727,0.000000
221517910,0.000000
221735889,0.000000
221894035,0.000000
222052051,0.000000
222269586,0.000000
222426973,0.000000
222585026,0.000000
222742987,0.000000
222901578,0.000000
223059002,0.000000
223216963,0.000000
223375183,0.000000
223533014,0.000000
223691920,0.000000
223849881,0.000000
224008323,0.000000
224167840,0.000000
224383541,0.000000
224540983,0.000000
224698944,0.000000
224856961,0.000000
225016866,0.000000
225175216,0.000000
225332992,0.000000
225491434,0.000000
225649895,0.000000
225807838,0.000000
226024631,0.000000
226242851,0.000000
226400867,0.000000
226558903,0.000000
226716752,0.000000
226875843,0.000000
227033841,0.000000
227191802,0.000000
227349837,0.000000
227509520,0.000000
227666796,0.000000
227824813,0.000000
228041977,0.000000
228200530,0.000000
228417287,0.000000
228575637,0.000000
228733875,0.000000
228950651,0.000000
229108889,0.000000
229325979,0.000000
229483996,0.000000
229642179,0.000000
229800010,0.000000
229958786,0.000000
230116729,0.000000
230273949,0.000000
230431577,0.000000
230588908,0.000000
230748832,0.000000
230907034,0.000000
231064846,0.000000
231222789,0.000000
231439990,0.000000
231597951,0.000000
231756319,0.000000
231913688,0.000000
232072964,0.000000
232246443,0.000000
232406811,0.000000
232564883,0.000000
232723270,0.000000
232880824,0.000000
233039803,0.000000
233197783,0.000000
233356022,0.000000
233513872,0.000000
233672758,0.000000
233891274,0.000000
234048828,0.000000
234206548,0.000000
234423768,0.000000
234582173,0.000000
234798559,0.000000
234955687,0.000000
235112926,0.000000
235270868,0.000000
235429107,0.000000
235587716,0.000000
235745714,0.000000
235963248,0.000000
236122487,0.000000
236279615,0.000000
236497908,0.000000
236655777,0.000000
236872663,0.000000
237050624,0.000000
237208492,0.000000
237366768,0.000000
237583710,0.000000
237741597,0.000000
237959020,0.000000
238116777,0.000000
238274812,0.000000
238432625,0.000000
238649845,0.000000
238807769,0.000000
239025488,0.000000
239182745,0.000000
239340929,0.000000
239557982,0.000000
239715831,0.000000
239873737,0.000000
240030920,0.000000
240193603,0.000000
240351046,0.000000
240568839,0.000000
240726893,0.000000
240884743,0.000000
241101629,0.000000
241258738,0.000000
241416866,0.000000
241574586,0.000000
241732047,0.000000
241891786,0.000000
242049636,0.000000
242208226,0.000000
242366021,0.000000
242524537,0.000000
242681776,0.000000
242899773,0.000000
243117937,0.000000
243276250,0.000000
243433785,0.000000
243591579,0.000000
243750615,0.000000
243908594,0.000000
244066851,0.000000
244284886,0.000000
244442791,0.000000
244600752,0.000000
244758472,0.000000
244916748,0.000000
245074672,0.000000
245291595,0.000000
245449686,0.000000
245607925,0.000000
245765719,0.000000
245925699,0.000000
246083697,0.000000
246241843,0.000000
246400674,0.000000
246558672,0.000000
246716578,0.000000
246874613,0.000000
247032759,0.000000
247191849,0.000000
247410236,0.000000
247567678,0.000000
247785787,0.000000
247944025,0.000000
248103579,0.000000
248260929,0.000000
248418519,0.000000
248636794,0.000000
248854662,0.000000
249071752,0.000000
249289527,0.000000
249447673,0.000000
249664893,0.000000
249822409,0.000000
249980500,0.000000
250138794,0.000000
250297348,0.000000
250454531,0.000000
250613270,0.000000
250770546,0.000000
250928914,0.000000
251293817,0.000000
251451630,0.000000
251610165,0.000000
251826662,0.000000
251984494,0.000000
252144010,0.000000
252359711,0.000000
252517524,0.000000
252676207,0.000000
252833798,0.000000
252993314,0.000000
253210460,0.000000
253368365,0.000000
253525641,0.000000
253683250,0.000000
253900470,0.000000
254118448,0.000000
254276317,0.000000
254433519,0.000000
254591406,0.000000
254751959,0.000000
254909513,0.000000
255067789,0.000000
255225564,0.000000
255384507,0.000000
255542412,0.000000
255700392,0.000000
255917908,0.000000
256075424,0.000000
256294403,0.000000
256451623,0.000000
256669639,0.000000
256827470,0.000000
256985320,0.000000
257142300,0.000000
257299501,0.000000
257457425,0.000000
257674515,0.000000
257832384,0.000000
257991160,0.000000
258148583,0.000000
258308433,0.000000
258525301,0.000000
258683521,0.000000
258841501,0.000000
258999999,0.000000
259158571,0.000000
259316402,0.000000
259473623,0.000000
259691546,0.000000
259849451,0.000000
260008394,0.000000
260168058,0.000000
260325501,0.000000
260483332,0.000000
260700589,0.000000
260858494,0.000000
261016529,0.000000
261174657,0.000000
261391580,0.000000
261549430,0.000000
261767779,0.000000
261984554,0.000000
262143256,0.000000
262300199,0.000000
262518307,0.000000
262675231,0.000000
262833136,0.000000
262990283,0.000000
263147818,0.000000
263307390,0.000000
263465240,0.000000
263622275,0.000000
263780365,0.000000
263938456,0.000000
264157009,0.000000
264314636,0.000000
264472301,0.000000
264690521,0.000000
264907444,0.000000
265125311,0.000000
265284161,0.000000
265500788,0.000000
265718508,0.000000
265876395,0.000000
266034152,0.000000
266191354,0.000000
266410277,0.000000
266568386,0.000000
266726514,0.000000
266943307,0.000000
267100305,0.000000
267258211,0.000000
267415690,0.000000
267573411,0.000000
267733409,0.000000
267891203,0.000000
268109626,0.000000
268267421,0.000000
268425844,0.000000
268583324,0.000000
268741415,0.000000
268899153,0.000000
269056151,0.000000
269213464,0.000000
269371166,0.000000
269532016,0.000000
269689366,0.000000
269847327,0.000000
270005103,0.000000
270164360,0.000000
270322321,0.000000
270480652,0.000000
270638224,0.000000
270855111,0.000000
271012516,0.000000
271230550,0.000000
271388048,0.000000
271545732,0.000000
271703359,0.000000
271863302,0.000000
272021152,0.000000
272253704,1.640309
272411499,1.640756
272571923,1.640642
272729606,1.640668
272887178,1.640654
273044324,1.640127
273262192,1.639531
273420190,0.000067
273578243,0.000000
273736260,0.000000
273953220,0.000000
274111440,0.000000
274269346,0.000000
274486362,0.000000
274644212,0.000000
274802154,0.000000
275019466,0.000000
275177020,0.000000
275335147,0.000000
275493349,0.000000
275653310,0.000000
275811512,0.000000
275969343,0.000000
276128860,0.000000
276286413,0.000000
276444411,0.000000
276602428,0.000000
276760852,0.000000
276919146,0.000000
277076422,0.000000
277234457,0.000000
277392029,0.000000
277549175,0.000000
277707266,0.000000
277924467,0.000000
278082447,0.000000
278240111,0.000000
278457072,0.000000
278615070,0.000000
278773345,0.000000
278931714,0.000000
279090119,0.000000
279248173,0.000000
279406115,0.000000
279563243,0.000000
279721352,0.000000
280101014,0.000000
280258679,0.000000
280476324,0.000000
280634248,0.000000
280792302,0.000000
281009558,0.000000
281167260,0.000000
281324999,0.000000
281482163,0.000000
281640069,0.000000
281799104,0.000000
281957102,0.000000
282115507,0.000000
282273006,0.000000
282432226,0.000000
282590279,0.000000
282748166,0.000000
282906201,0.000000
283123773,0.000000
283281141,0.000000
283438972,0.000000
283596396,0.000000
283756357,0.000000
283914133,0.000000
284071094,0.000000
284235888,0.000000
284446330,0.000000
284604236,0.000000
284821937,0.000000
284979120,0.000000
285137155,0.000000
285295190,0.000000
285511873,0.000000
285669056,0.000000
285827035,0.000000
285984070,0.000000
286142068,0.000000
286301807,0.000000
286459268,0.000000
286617063,0.000000
286775301,0.000000
286934947,0.000000
287092094,0.000000
287250610,0.000000
287467237,0.000000
287625291,0.000000
287783067,0.000000
287941083,0.000000
288101785,0.000000
288259412,0.000000
288416855,0.000000
288573946,0.000000
288734036,0.000000
288890997,0.000000
289049458,0.000000
289206790,0.000000
289364417,0.000000
289729005,0.000000
289887022,0.000000
290044946,0.000000
290202055,0.000000
290361923,0.000000
290519144,0.000000
290677049,0.000000
290834917,0.000000
290991897,0.000000
291149062,0.000000
291307041,0.000000
291524724,0.000000
291683166,0.000000
291841146,0.000000
291999014,0.000000
292159605,0.000000
292317121,0.000000
292475082,0.000000
292633025,0.000000
292850226,0.000000
293008298,0.000000
293166000,0.000000
293383960,0.000000
293601513,0.000000
293758881,0.000000
293916898,0.000000
294074136,0.000000
294233986,0.000000
294391836,0.000000
294548853,0.000000
294705832,0.000000
294924089,0.000000
295082142,0.000000
295240029,0.000000
295457378,0.000000
295614765,0.000000
295772300,0.000000
295930058,0.000000
296149333,0.000000
296365108,0.000000
296522958,0.000000
296680919,0.000000
296838806,0.000000
296997970,0.000000
297155931,0.000000
297313929,0.000000
297472168,0.000000
297632074,0.000000
297790257,0.000000
297947829,0.000000
298105864,0.000000
298264936,0.000000
298422101,0.000000
298579784,0.000000
298797318,0.000000
298954909,0.000000
299111944,0.000000
299269683,0.000000
299427903,0.000000
299644752,0.000000
299802047,0.000000
299959730,0.000000
300118246,0.000000
300277985,0.000000
300435520,0.000000
300653258,0.000000
300811219,0.000000
300969291,0.000000
301127030,0.000000
301285843,0.000000
301442915,0.000000
301600895,0.000000
301759133,0.000000
301976205,0.000000
302134203,0.000000
302291682,0.000000
302449069,0.000000
302606808,0.000000
302764695,0.000000
302921730,0.000000
303079543,0.000000
303296781,0.000000
303453835,0.000000
303611851,0.000000
303769164,0.000000
303926792,0.000000
304101604,0.000000
304302787,0.000000
304459989,0.000000
304677819,0.000000
304835780,0.000000
305052944,0.000000
305270904,0.000000
305428791,0.000000
305585789,0.000000
305743621,0.000000
305903934,0.000000
306061876,0.000000
306220356,0.000000
306436649,0.000000
306594814,0.000000
306752960,0.000000
306910791,0.000000
307127955,0.000000
307286361,0.000000
307513506,0.000000
307671930,0.000000
307830058,0.000000
307987760,0.000000
308216460,0.000000
308373644,0.000000
308530697,0.000000
308688010,0.000000
308845749,0.000000
309004654,0.000000
309161967,0.000000
309320576,0.000000
309477797,0.000000
309635832,0.000000
309794978,0.000000
309953087,0.000000
310110844,0.000000
310268787,0.000000
310428359,0.000000
310585709,0.000000
310803650,0.000000
310961760,0.000000
311119739,0.000000
311277922,0.000000
311437291,0.000000
311594752,0.000000
311753046,0.000000
311910859,0.000000
312069931,0.000000
312236336,0.000000
312445167,0.000000
312602869,0.000000
312760645,0.000000
312917828,0.000000
313075807,0.000000
313292657,0.000000
313450729,0.000000
313608819,0.000000
313766965,0.000000
313926982,0.000000
314084647,0.000000
314241589,0.000000
314398902,0.000000
314557456,0.000000
314773638,0.000000
314931655,0.000000
315148745,0.000000
